2017-01-06 09:52:39.963  INFO 32276 --- [localhost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-01-06 09:52:39.968  INFO 32276 --- [localhost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-01-06 09:52:39.968  INFO 32276 --- [localhost-startStop-1] o.s.b.c.embedded.FilterRegistrationBean  : Mapping filter: 'requestContextFilter' to: [/*]
2017-01-06 09:52:40.051  INFO 32276 --- [main] com.mchange.v2.log.MLog                  : MLog clients using log4j logging.
2017-01-06 09:52:40.082  INFO 32276 --- [main] com.mchange.v2.c3p0.C3P0Registry         : Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2017-01-06 09:52:40.333  INFO 32276 --- [main] c.m.v.c.i.AbstractPoolBackedDataSource   : Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1bqop4e9lvhhymfni4gy|50a7c72b, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1bqop4e9lvhhymfni4gy|50a7c72b, idleConnectionTestPeriod -> 3000, initialPoolSize -> 5, jdbcUrl -> jdbc:mysql://120.132.55.103:3308/league_data?useunicode=true&characterencoding=utf8&autoreconnect=true&rewritebatchedstatements=true&zerodatetimebehavior=converttonull, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 2, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2017-01-06 09:52:40.850  INFO 32276 --- [main] j.LocalContainerEntityManagerFactoryBean : Building JPA container EntityManagerFactory for persistence unit 'default'
2017-01-06 09:52:40.864  INFO 32276 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2017-01-06 09:52:40.959  INFO 32276 --- [main] org.hibernate.Version                    : HHH000412: Hibernate Core {4.3.11.Final}
2017-01-06 09:52:40.961  INFO 32276 --- [main] org.hibernate.cfg.Environment            : HHH000206: hibernate.properties not found
2017-01-06 09:52:40.963  INFO 32276 --- [main] org.hibernate.cfg.Environment            : HHH000021: Bytecode provider name : javassist
2017-01-06 09:52:41.259  INFO 32276 --- [main] o.hibernate.annotations.common.Version   : HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
2017-01-06 09:52:41.383  INFO 32276 --- [main] org.hibernate.dialect.Dialect            : HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2017-01-06 09:52:41.395  INFO 32276 --- [main] o.h.e.jdbc.internal.LobCreatorBuilder    : HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2017-01-06 09:52:41.614  INFO 32276 --- [main] o.h.h.i.ast.ASTQueryTranslatorFactory    : HHH000397: Using ASTQueryTranslatorFactory
2017-01-06 09:52:42.863  INFO 32276 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/assist/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.AssistController.selectAssistById(int)
2017-01-09 14:46:33.209  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-rank-peace],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueRankPeaceController.selectAllDataLeagueRankPeace()
2017-01-09 14:46:33.209  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-rank-peace/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueRankPeaceController.selectDataLeagueRankPeaceById(int)
2017-01-09 14:46:33.209  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-rank-peace],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueRankPeaceController.insertDataLeagueRankPeace(com.ninehcom.transfer.entity.DataLeagueRankPeace)
2017-01-09 14:46:33.209  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-rank-peace],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueRankPeaceController.updateDataLeagueRankPeace(com.ninehcom.transfer.entity.DataLeagueRankPeace)
2017-01-09 14:46:33.210  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-rank-peace/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueRankPeaceController.deleteDataLeagueRankPeaceById(int)
2017-01-09 14:46:33.211  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-re-club],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueReClubController.selectAllDataLeagueReClub()
2017-01-09 14:46:33.211  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-re-club/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueReClubController.selectDataLeagueReClubById(int)
2017-01-09 14:46:33.211  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-re-club],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueReClubController.insertDataLeagueReClub(com.ninehcom.transfer.entity.DataLeagueReClub)
2017-01-09 14:46:33.212  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-re-club],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueReClubController.updateDataLeagueReClub(com.ninehcom.transfer.entity.DataLeagueReClub)
2017-01-09 14:46:33.213  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-re-club/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueReClubController.deleteDataLeagueReClubById(int)
2017-01-09 14:46:33.214  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-updown],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueUpdownController.selectAllDataLeagueUpdown()
2017-01-09 14:46:33.214  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-updown/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueUpdownController.selectDataLeagueUpdownById(int)
2017-01-09 14:46:33.215  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-updown],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueUpdownController.insertDataLeagueUpdown(com.ninehcom.transfer.entity.DataLeagueUpdown)
2017-01-09 14:46:33.215  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-updown],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueUpdownController.updateDataLeagueUpdown(com.ninehcom.transfer.entity.DataLeagueUpdown)
2017-01-09 14:46:33.215  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-league-updown/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataLeagueUpdownController.deleteDataLeagueUpdownById(int)
2017-01-09 14:46:33.216  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-event],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchEventController.selectAllDataMatchEvent()
2017-01-09 14:46:33.217  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-event/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchEventController.selectDataMatchEventById(int)
2017-01-09 14:46:33.217  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-event],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchEventController.insertDataMatchEvent(com.ninehcom.transfer.entity.DataMatchEvent)
2017-01-09 14:46:33.217  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-event],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchEventController.updateDataMatchEvent(com.ninehcom.transfer.entity.DataMatchEvent)
2017-01-09 14:46:33.217  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-event/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchEventController.deleteDataMatchEventById(int)
2017-01-09 14:46:33.219  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-id-mapped],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchIdMappedController.selectAllDataMatchIdMapped()
2017-01-09 14:46:33.219  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-id-mapped/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchIdMappedController.selectDataMatchIdMappedById(int)
2017-01-09 14:46:33.219  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-id-mapped],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchIdMappedController.insertDataMatchIdMapped(com.ninehcom.transfer.entity.DataMatchIdMapped)
2017-01-09 14:46:33.219  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-id-mapped],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchIdMappedController.updateDataMatchIdMapped(com.ninehcom.transfer.entity.DataMatchIdMapped)
2017-01-09 14:46:33.220  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-id-mapped/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchIdMappedController.deleteDataMatchIdMappedById(int)
2017-01-09 14:46:33.221  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-line],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchLineController.selectAllDataMatchLine()
2017-01-09 14:46:33.221  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-line/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchLineController.selectDataMatchLineById(int)
2017-01-09 14:46:33.221  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-line],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchLineController.insertDataMatchLine(com.ninehcom.transfer.entity.DataMatchLine)
2017-01-09 14:46:33.222  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-line],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchLineController.updateDataMatchLine(com.ninehcom.transfer.entity.DataMatchLine)
2017-01-09 14:46:33.222  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-line/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchLineController.deleteDataMatchLineById(int)
2017-01-09 14:46:33.223  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-player],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchPlayerController.selectAllDataMatchPlayer()
2017-01-09 14:46:33.223  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-player/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchPlayerController.selectDataMatchPlayerById(int)
2017-01-09 14:46:33.224  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-player],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchPlayerController.insertDataMatchPlayer(com.ninehcom.transfer.entity.DataMatchPlayer)
2017-01-09 14:46:33.224  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-player],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchPlayerController.updateDataMatchPlayer(com.ninehcom.transfer.entity.DataMatchPlayer)
2017-01-09 14:46:33.224  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-player/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchPlayerController.deleteDataMatchPlayerById(int)
2017-01-09 14:46:33.225  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-stat],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchStatController.selectAllDataMatchStat()
2017-01-09 14:46:33.228  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-stat/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchStatController.selectDataMatchStatById(int)
2017-01-09 14:46:33.228  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-stat],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchStatController.insertDataMatchStat(com.ninehcom.transfer.entity.DataMatchStat)
2017-01-09 14:46:33.228  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-stat],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchStatController.updateDataMatchStat(com.ninehcom.transfer.entity.DataMatchStat)
2017-01-09 14:46:33.228  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-match-stat/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataMatchStatController.deleteDataMatchStatById(int)
2017-01-09 14:46:33.230  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerController.selectAllDataPlayer()
2017-01-09 14:46:33.230  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerController.selectDataPlayerById(int)
2017-01-09 14:46:33.230  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerController.deleteDataPlayerById(int)
2017-01-09 14:46:33.230  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerController.insertDataPlayer(com.ninehcom.transfer.entity.DataPlayer)
2017-01-09 14:46:33.231  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerController.updateDataPlayer(com.ninehcom.transfer.entity.DataPlayer)
2017-01-09 14:46:33.232  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-id-mapped],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerIdMappedController.selectAllDataPlayerIdMapped()
2017-01-09 14:46:33.232  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-id-mapped/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerIdMappedController.selectDataPlayerIdMappedById(int)
2017-01-09 14:46:33.232  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-id-mapped],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerIdMappedController.insertDataPlayerIdMapped(com.ninehcom.transfer.entity.DataPlayerIdMapped)
2017-01-09 14:46:33.233  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-id-mapped],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerIdMappedController.updateDataPlayerIdMapped(com.ninehcom.transfer.entity.DataPlayerIdMapped)
2017-01-09 14:46:33.233  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-id-mapped/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerIdMappedController.deleteDataPlayerIdMappedById(int)
2017-01-09 14:46:33.234  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-re-club],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerReClubController.selectAllDataPlayerReClub()
2017-01-09 14:46:33.235  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-re-club/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerReClubController.selectDataPlayerReClubById(int)
2017-01-09 14:46:33.235  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-re-club],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerReClubController.insertDataPlayerReClub(com.ninehcom.transfer.entity.DataPlayerReClub)
2017-01-09 14:46:33.235  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-re-club],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerReClubController.updateDataPlayerReClub(com.ninehcom.transfer.entity.DataPlayerReClub)
2017-01-09 14:46:33.235  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/data-player-re-club/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.DataPlayerReClubController.deleteDataPlayerReClubById(int)
2017-01-09 14:46:33.236  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/errlog/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.ErrlogController.selectErrlogById(int)
2017-01-09 14:46:33.237  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/errlog],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.ErrlogController.selectAllErrlog()
2017-01-09 14:46:33.237  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/errlog],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.ErrlogController.insertErrlog(com.ninehcom.transfer.entity.Errlog)
2017-01-09 14:46:33.237  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/errlog],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.ErrlogController.updateErrlog(com.ninehcom.transfer.entity.Errlog)
2017-01-09 14:46:33.237  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/errlog/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.ErrlogController.deleteErrlogById(int)
2017-01-09 14:46:33.239  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/event-type],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.EventTypeController.selectAllEventType()
2017-01-09 14:46:33.239  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/event-type/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.EventTypeController.selectEventTypeById(int)
2017-01-09 14:46:33.239  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/event-type/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.EventTypeController.deleteEventTypeById(int)
2017-01-09 14:46:33.239  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/event-type],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.EventTypeController.insertEventType(com.ninehcom.transfer.entity.EventType)
2017-01-09 14:46:33.239  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/event-type],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.EventTypeController.updateEventType(com.ninehcom.transfer.entity.EventType)
2017-01-09 14:46:33.243  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/judge-type],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.JudgeTypeController.selectAllJudgeType()
2017-01-09 14:46:33.243  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/judge-type/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.JudgeTypeController.selectJudgeTypeById(int)
2017-01-09 14:46:33.244  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/judge-type/{id}],methods=[DELETE]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.JudgeTypeController.deleteJudgeTypeById(int)
2017-01-09 14:46:33.244  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/judge-type],methods=[POST]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.JudgeTypeController.insertJudgeType(com.ninehcom.transfer.entity.JudgeType)
2017-01-09 14:46:33.244  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/judge-type],methods=[PUT]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.JudgeTypeController.updateJudgeType(com.ninehcom.transfer.entity.JudgeType)
2017-01-09 14:46:33.245  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/leaguecalendar],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.LeaguecalendarController.selectAllLeaguecalendar()
2017-01-09 14:46:33.245  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/leaguecalendar/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.LeaguecalendarController.selectLeaguecalendarById(int)
2017-01-09 14:46:33.246  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/leaguedata],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.LeaguedataController.selectAllLeaguedata()
2017-01-09 14:46:33.246  INFO 5964 --- [main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/transfer/leaguedata/{id}],methods=[GET]}" onto public com.ninehcom.common.util.Result com.ninehcom.transfer.controller.LeaguedataController.selectLeaguedataById(int)
